ticker,symbol,name,sector,industry,marketCap,currency,exchange,quoteType,isin
HBSL.NS,HBSL,HB Stockholdings Limited,Financial Services,Capital Markets,535332768,INR,NSE,EQUITY,
HDBFS.NS,HDBFS,HDB FINANCIAL SERVICES L,Financial Services,Credit Services,625037279232,INR,NSE,EQUITY,
HDFCAMC.NS,HDFCAMC,HDFC Asset Management Company Limited,Financial Services,Asset Management,1107157581824,INR,NSE,EQUITY,
HDFCBANK.NS,HDFCBANK,HDFC Bank Limited,Financial Services,Banks - Regional,15294791680000,INR,NSE,EQUITY,
HDFCLIFE.NS,HDFCLIFE,HDFC Life Insurance Company Limited,Financial Services,Insurance - Life,1649330225152,INR,NSE,EQUITY,
HEXATRADEX.NS,HEXATRADEX,Hexa Tradex Limited,Financial Services,Credit Services,9066391552,INR,NSE,EQUITY,
HOMEFIRST.NS,HOMEFIRST,Home First Finance Company India Limited,Financial Services,Mortgage Finance,122761863168,INR,NSE,EQUITY,
HUDCO.NS,HUDCO,Housing and Urban Development Corporation Limited,Financial Services,Credit Services,422440960000,INR,NSE,EQUITY,
HYBRIDFIN.NS,HYBRIDFIN,Hybrid Financial Services Limited,Financial Services,Capital Markets,561891712,INR,NSE,EQUITY,
ICICIBANK.NS,ICICIBANK,ICICI Bank Limited,Financial Services,Banks - Regional,9767031406592,INR,NSE,EQUITY,
ICICIGI.NS,ICICIGI,ICICI Lombard General Insurance Company Limited,Financial Services,Insurance - Diversified,971409522688,INR,NSE,EQUITY,
ICICIPRULI.NS,ICICIPRULI,ICICI Prudential Life Insurance Company Limited,Financial Services,Insurance - Life,923042316288,INR,NSE,EQUITY,
ICRA.NS,ICRA,ICRA Limited,Financial Services,Financial Data & Stock Exchanges,57918001152,INR,NSE,EQUITY,
IDBI.NS,IDBI,IDBI Bank Limited,Financial Services,Banks - Regional,1070186627072,INR,NSE,EQUITY,
IDFCFIRSTB.NS,IDFCFIRSTB,IDFC First Bank Limited,Financial Services,Banks - Regional,717329727488,INR,NSE,EQUITY,
IEX.NS,IEX,Indian Energy Exchange Limited,Financial Services,Capital Markets,124857753600,INR,NSE,EQUITY,
IFCI.NS,IFCI,IFCI Limited,Financial Services,Credit Services,129081540608,INR,NSE,EQUITY,
IIFL.NS,IIFL,IIFL Finance Limited,Financial Services,Credit Services,240905371648,INR,NSE,EQUITY,
IIFLCAPS.NS,IIFLCAPS,IIFL Capital Services Limited,Financial Services,Capital Markets,99178102784,INR,NSE,EQUITY,
IITL.NS,IITL,Industrial Investment Trust Limited,Financial Services,Credit Services,3770852352,INR,NSE,EQUITY,
INDBANK.NS,INDBANK,Indbank Merchant Banking Services Limited,Financial Services,Capital Markets,1533630336,INR,NSE,EQUITY,
INDIANB.NS,INDIANB,Indian Bank,Financial Services,Banks - Regional,1041960140800,INR,NSE,EQUITY,
INDIASHLTR.NS,INDIASHLTR,India Shelter Finance Corporation Limited,Financial Services,Mortgage Finance,93690748928,INR,NSE,EQUITY,
INDOSTAR.NS,INDOSTAR,IndoStar Capital Finance Limited,Financial Services,Credit Services,36402987008,INR,NSE,EQUITY,
INDOTHAI.NS,INDOTHAI,Indo Thai Securities Limited,Financial Services,Capital Markets,48616411136,INR,NSE,EQUITY,
INDUSINDBK.NS,INDUSINDBK,IndusInd Bank Limited,Financial Services,Banks - Regional,658358140928,INR,NSE,EQUITY,
INFOMEDIA.NS,INFOMEDIA,Infomedia Press Limited,Financial Services,Shell Companies,327501408,INR,NSE,EQUITY,
INVENTURE.NS,INVENTURE,Inventure Growth & Securities Limited,Financial Services,Capital Markets,1249500032,INR,NSE,EQUITY,
