ticker,symbol,name,sector,industry,marketCap,currency,exchange,quoteType,isin
VIKRAMSOLR.NS,VIKRAMSOLR,VIKRAM SOLAR LIMITED,Technology,Solar,85509922816,INR,NSE,EQUITY,
VIRINCHI.NS,VIRINCHI,Virinchi Limited,Technology,Software - Application,2390791168,INR,NSE,EQUITY,
VLEGOV.NS,VLEGOV,VL E-Governance & IT Solutions Limited,Technology,Information Technology Services,2262294784,INR,NSE,EQUITY,
WAAREEENER.NS,WAAREEENER,WAAREE ENERGIES LIMITED,Technology,Solar,839623770112,INR,NSE,EQUITY,
WAAREEINDO.NS,WAAREEINDO,Indosolar Limited,Technology,Solar,17669089280,INR,NSE,EQUITY,
WEBELSOLAR.NS,WEBELSOLAR,Websol Energy System Limited,Technology,Solar,36175056896,INR,NSE,EQUITY,
WEWIN.NS,WEWIN,We Win Limited,Technology,Information Technology Services,457549824,INR,NSE,EQUITY,
WIPRO.NS,WIPRO,Wipro Limited,Technology,Information Technology Services,2715387691008,INR,NSE,EQUITY,
XCHANGING.NS,XCHANGING,Xchanging Solutions Limited,Technology,Information Technology Services,9113936896,INR,NSE,EQUITY,
XELPMOC.NS,XELPMOC,Xelpmoc Design and Tech Limited,Technology,Information Technology Services,2018911360,INR,NSE,EQUITY,
XTGLOBAL.NS,XTGLOBAL,XTGlobal Infotech Limited,Technology,Software - Application,5125187072,INR,NSE,EQUITY,
ZAGGLE.NS,ZAGGLE,Zaggle Prepaid Ocean Services Limited,Technology,Software - Infrastructure,48725393408,INR,NSE,EQUITY,
ZENSARTECH.NS,ZENSARTECH,Zensar Technologies Limited,Technology,Information Technology Services,166141050880,INR,NSE,EQUITY,
