ticker,symbol,name,sector,industry,marketCap,currency,exchange,quoteType,isin
HARRMALAYA.NS,HARRMALAYA,Harrisons Malayalam Limited,Consumer Defensive,Farm Products,3021703168,INR,NSE,EQUITY,
HATSUN.NS,HATSUN,Hatsun Agro Product Limited,Consumer Defensive,Packaged Foods,221901832192,INR,NSE,EQUITY,
HERITGFOOD.NS,HERITGFOOD,Heritage Foods Limited,Consumer Defensive,Packaged Foods,43024314368,INR,NSE,EQUITY,
HINDUNILVR.NS,HINDUNILVR,Hindustan Unilever Limited,Consumer Defensive,Household & Personal Products,5359758999552,INR,NSE,EQUITY,
HMAAGRO.NS,HMAAGRO,HMA Agro Industries Limited,Consumer Defensive,Packaged Foods,14822785024,INR,NSE,EQUITY,
HONASA.NS,HONASA,Honasa Consumer Limited,Consumer Defensive,Household & Personal Products,84563607552,INR,NSE,EQUITY,
IFBAGRO.NS,IFBAGRO,IFB Agro Industries Limited,Consumer Defensive,Beverages - Wineries & Distilleries,11457617920,INR,NSE,EQUITY,
ITC.NS,ITC,ITC Limited,Consumer Defensive,Tobacco,5032805138432,INR,NSE,EQUITY,
JARO.NS,JARO,JARO INS OF TEC MG N RE L,Consumer Defensive,Education & Training Services,12126136320,INR,NSE,EQUITY,
JAYSREETEA.NS,JAYSREETEA,Jay Shree Tea & Industries Limited,Consumer Defensive,Farm Products,2592918528,INR,NSE,EQUITY,
JHS.NS,JHS,JHS Svendgaard Laboratories Limited,Consumer Defensive,Household & Personal Products,862564480,INR,NSE,EQUITY,
JYOTHYLAB.NS,JYOTHYLAB,Jyothy Labs Limited,Consumer Defensive,Household & Personal Products,104362360832,INR,NSE,EQUITY,
KAYA.NS,KAYA,Kaya Limited,Consumer Defensive,Household & Personal Products,5210868736,INR,NSE,EQUITY,
KCPSUGIND.NS,KCPSUGIND,K.C.P. Sugar and Industries Corporation Limited,Consumer Defensive,Confectioners,2978625280,INR,NSE,EQUITY,
KEEPLEARN.NS,KEEPLEARN,DSJ Keep Learning Limited,Consumer Defensive,Education & Training Services,404744960,INR,NSE,EQUITY,
KMSUGAR.NS,KMSUGAR,K.M. Sugar Mills Limited,Consumer Defensive,Confectioners,2466100736,INR,NSE,EQUITY,
KNAGRI.NS,KNAGRI,KN AGRI RESOURCES LIMITED,Consumer Defensive,Farm Products,5116027392,INR,NSE,EQUITY,
KOHINOOR.NS,KOHINOOR,Kohinoor Foods Limited,Consumer Defensive,Packaged Foods,986931584,INR,NSE,EQUITY,
KOTARISUG.NS,KOTARISUG,Kothari Sugars and Chemicals Limited,Consumer Defensive,Confectioners,2325024768,INR,NSE,EQUITY,
KRBL.NS,KRBL,KRBL Limited,Consumer Defensive,Packaged Foods,89831022592,INR,NSE,EQUITY,
KRISHIVAL.NS,KRISHIVAL,KRISHIVAL FOODS LIMITED,Consumer Defensive,Packaged Foods,10910127104,INR,NSE,EQUITY,
KRITINUT.NS,KRITINUT,Kriti Nutrients Limited,Consumer Defensive,Packaged Foods,3423709184,INR,NSE,EQUITY,
LCCINFOTEC.NS,LCCINFOTEC,LCC Infotech Limited,Consumer Defensive,Education & Training Services,514938688,INR,NSE,EQUITY,
LTFOODS.NS,LTFOODS,LT Foods Limited,Consumer Defensive,Packaged Foods,139524603904,INR,NSE,EQUITY,
MAGADSUGAR.NS,MAGADSUGAR,Magadh Sugar & Energy Limited,Consumer Defensive,Confectioners,7225483264,INR,NSE,EQUITY,
MANORAMA.NS,MANORAMA,Manorama Industries Limited,Consumer Defensive,Packaged Foods,81047068672,INR,NSE,EQUITY,
MARICO.NS,MARICO,Marico Limited,Consumer Defensive,Household & Personal Products,956531343360,INR,NSE,EQUITY,
MAWANASUG.NS,MAWANASUG,Mawana Sugars Limited,Consumer Defensive,Confectioners,3255305472,INR,NSE,EQUITY,
MCLEODRUSS.NS,MCLEODRUSS,McLeod Russel India Limited,Consumer Defensive,Packaged Foods,4896395776,INR,NSE,EQUITY,
MEGASTAR.NS,MEGASTAR,Megastar Foods Limited,Consumer Defensive,Packaged Foods,2787250432,INR,NSE,EQUITY,
MGEL.NS,MGEL,Mangalam Global Enterprise Limited,Consumer Defensive,Farm Products,4943333888,INR,NSE,EQUITY,
MKPL.NS,MKPL,M. K. Proteins Limited,Consumer Defensive,Packaged Foods,2252231936,INR,NSE,EQUITY,
MODINATUR.NS,MODINATUR,Modi Naturals Limited,Consumer Defensive,Packaged Foods,0,INR,NSE,EQUITY,
