ticker,symbol,name,sector,industry,marketCap,currency,exchange,quoteType,isin
INDOBORAX.NS,INDOBORAX,Indo Borax & Chemicals Limited,Basic Materials,Chemicals,8702487552,INR,NSE,EQUITY,
INDOUS.NS,INDOUS,Indo Us Bio-Tech Limited,Basic Materials,Agricultural Inputs,2578215424,INR,NSE,EQUITY,
INSECTICID.NS,INSECTICID,Insecticides (India) Limited,Basic Materials,Agricultural Inputs,20228816896,INR,NSE,EQUITY,
IPL.NS,IPL,India Pesticides Limited,Basic Materials,Agricultural Inputs,19409655808,INR,NSE,EQUITY,
ISHANCH.NS,ISHANCH,Ishan Dyes and Chemicals Limited,Basic Materials,Chemicals,1725580032,INR,NSE,EQUITY,
IVP.NS,IVP,IVP Limited,Basic Materials,Specialty Chemicals,1581845504,INR,NSE,EQUITY,
JAIBALAJI.NS,JAIBALAJI,Jai Balaji Industries Limited,Basic Materials,Steel,57377443840,INR,NSE,EQUITY,
JAICORPLTD.NS,JAICORPLTD,Jai Corp Limited,Basic Materials,Specialty Chemicals,22610038784,INR,NSE,EQUITY,
JAINREC.NS,JAINREC,JAIN RESOURCE RECYCLING L,Basic Materials,Other Industrial Metals & Mining,142748336128,INR,NSE,EQUITY,
JAYAGROGN.NS,JAYAGROGN,Jayant Agro-Organics Limited,Basic Materials,Specialty Chemicals,6074999808,INR,NSE,EQUITY,
JAYNECOIND.NS,JAYNECOIND,Jayaswal Neco Industries Limited,Basic Materials,Steel,70613327872,INR,NSE,EQUITY,
JGCHEM.NS,JGCHEM,J.G.CHEMICALS LIMITED,Basic Materials,Other Industrial Metals & Mining,14170728448,INR,NSE,EQUITY,
JINDALSAW.NS,JINDALSAW,Jindal Saw Limited,Basic Materials,Steel,103870734336,INR,NSE,EQUITY,
JINDALSTEL.NS,JINDALSTEL,Jindal Steel Limited,Basic Materials,Steel,1028884004864,INR,NSE,EQUITY,
JKCEMENT.NS,JKCEMENT,J.K. Cement Limited,Basic Materials,Building Materials,434556633088,INR,NSE,EQUITY,
JKLAKSHMI.NS,JKLAKSHMI,JK Lakshmi Cement Limited,Basic Materials,Building Materials,97006452736,INR,NSE,EQUITY,
JKPAPER.NS,JKPAPER,JK Paper Limited,Basic Materials,Paper & Paper Products,61947785216,INR,NSE,EQUITY,
JOCIL.NS,JOCIL,Jocil Limited,Basic Materials,Specialty Chemicals,1322847360,INR,NSE,EQUITY,
JSL.NS,JSL,Jindal Stainless Limited,Basic Materials,Steel,659181666304,INR,NSE,EQUITY,
JSWCEMENT.NS,JSWCEMENT,JSW CEMENT LIMITED,Basic Materials,Building Materials,162332180480,INR,NSE,EQUITY,
JSWSTEEL.NS,JSWSTEEL,JSW Steel Limited,Basic Materials,Steel,2644301578240,INR,NSE,EQUITY,
JTLIND.NS,JTLIND,JTL Industries Limited,Basic Materials,Steel,24014667776,INR,NSE,EQUITY,
JUBLCPL.NS,JUBLCPL,Jubilant Agri and Consumer Products Limited,Basic Materials,Specialty Chemicals,34273761280,INR,NSE,EQUITY,
JUBLINGREA.NS,JUBLINGREA,Jubilant Ingrevia Limited,Basic Materials,Specialty Chemicals,110732247040,INR,NSE,EQUITY,
KAKATCEM.NS,KAKATCEM,Kakatiya Cement Sugar and Industries Limited,Basic Materials,Building Materials,1027704000,INR,NSE,EQUITY,
KAMDHENU.NS,KAMDHENU,Kamdhenu Limited,Basic Materials,Steel,6937141248,INR,NSE,EQUITY,
KAMOPAINTS.NS,KAMOPAINTS,Kamdhenu Ventures Limited,Basic Materials,Steel,2069421312,INR,NSE,EQUITY,
KANORICHEM.NS,KANORICHEM,Kanoria Chemicals & Industries Limited,Basic Materials,Chemicals,3338607616,INR,NSE,EQUITY,
KANSAINER.NS,KANSAINER,Kansai Nerolac Paints Limited,Basic Materials,Specialty Chemicals,181716828160,INR,NSE,EQUITY,
KCP.NS,KCP,The KCP Limited,Basic Materials,Building Materials,23605465088,INR,NSE,EQUITY,
KESORAMIND.NS,KESORAMIND,Kesoram Industries Limited,Basic Materials,Building Materials,3006171392,INR,NSE,EQUITY,
KHAICHEM.NS,KHAICHEM,Khaitan Chemicals and Fertilizers Limited,Basic Materials,Agricultural Inputs,7937595904,INR,NSE,EQUITY,
KINGFA.NS,KINGFA,Kingfa Science & Technology (India) Limited,Basic Materials,Specialty Chemicals,51771695104,INR,NSE,EQUITY,
KIOCL.NS,KIOCL,KIOCL Limited,Basic Materials,Steel,205511032832,INR,NSE,EQUITY,
KIRIINDUS.NS,KIRIINDUS,Kiri Industries Limited,Basic Materials,Specialty Chemicals,34410930176,INR,NSE,EQUITY,
KOTHARIPET.NS,KOTHARIPET,Kothari Petrochemicals Limited,Basic Materials,Specialty Chemicals,7426415616,INR,NSE,EQUITY,
KRIDHANINF.NS,KRIDHANINF,Kridhan Infra Limited,Basic Materials,Steel,410393952,INR,NSE,EQUITY,
KRISHANA.NS,KRISHANA,Krishana Phoschem Limited,Basic Materials,Agricultural Inputs,33297252352,INR,NSE,EQUITY,
KRITIKA.NS,KRITIKA,Kritika Wires Limited,Basic Materials,Steel,1943844096,INR,NSE,EQUITY,
KRONOX.NS,KRONOX,KRONOX LAB SCIENCES LTD,Basic Materials,Specialty Chemicals,5337039360,INR,NSE,EQUITY,
KSCL.NS,KSCL,Kaveri Seed Company Limited,Basic Materials,Agricultural Inputs,49448542208,INR,NSE,EQUITY,
KSL.NS,KSL,Kalyani Steels Limited,Basic Materials,Steel,31958321152,INR,NSE,EQUITY,
KUANTUM.NS,KUANTUM,Kuantum Papers Limited,Basic Materials,Paper & Paper Products,8019842048,INR,NSE,EQUITY,
